Bra, va?		Great, no?	Sidan 71	Kapitel 7	
säng	(-en, -ar, -arna)	bed	Sidan 72	Kapitel 7	
på rätt plats		in the right place	Sidan 72	Kapitel 7	
täcke	(-t, -n, -na)	blanket	Sidan 72	Kapitel 7	
madrass	(-en, -er, -erna)	mattress	Sidan 72	Kapitel 7	
kudde	(-n, -ar, -arna)	pillow	Sidan 72	Kapitel 7	
underlakan	(-et, −, -en)	sheet	Sidan 72	Kapitel 7	
örngott	(-et, −, -en)	pillowcase	Sidan 72	Kapitel 7	
påslakan	(-et, −, -en)	duvet cover	Sidan 72	Kapitel 7	
sängavdelning	(-en , -ar, -arna)	bed section	Sidan 72	Kapitel 7	
flytta ihop		move in together	Sidan 72	Kapitel 7	
möbel	(-n, möbler, möblerna)	piece of furniture	Sidan 72	Kapitel 7	
säljare	(-n, −, -na)	salesperson	Sidan 72	Kapitel 7	
Vad kan jag hjälpa er med?		What can I help you with?	Sidan 72	Kapitel 7	
serie	(-n, -er, -erna)	series	Sidan 72	Kapitel 7	
populär	(-t, -a)	popular	Sidan 72	Kapitel 7	
Det går bra	(att)	You are welcome to	Sidan 72	Kapitel 7	
prova	(-r, -de, -t)	try	Sidan 72	Kapitel 7	
pröva	(-r, -de, -t)	test	Sidan 72	Kapitel 7	
prinsessa	(-n, -or, -orna)	princess	Sidan 72	Kapitel 7	
perfekt	(-a)	perfect	Sidan 73	Kapitel 7	
ställa	(ställer, ställde, ställt)	ihop put together	Sidan 73	Kapitel 7	
dubbelsäng	(-en, -ar, -arna)	double bed	Sidan 73	Kapitel 7	
Det låter bra.		That sounds good.	Sidan 73	Kapitel 7	
total	(-t, -a)	total	Sidan 73	Kapitel 7	
kvalitet	(-en, -er, -erna)	quality	Sidan 73	Kapitel 7	
garanti	(-n, -er, -erna)	guarantee	Sidan 73	Kapitel 7	
just nu		right now	Sidan 73	Kapitel 7	
erbjudande	(-t, -n, -na)	offer	Sidan 73	Kapitel 7	
specialerbjudande		special offer	Sidan 73	Kapitel 7	
egyptisk	(-t, -a)	Egyptian	Sidan 73	Kapitel 7	
bomull	(-en)	cotton	Sidan 73	Kapitel 7	
duntäcke	(-t, -n, -na)	down duvet	Sidan 73	Kapitel 7	
extra kostnad		extra cost	Sidan 73	Kapitel 7	
sänglampa	(-n, -or, -orna)	bedside lamp	Sidan 73	Kapitel 7	
halva priset		half price	Sidan 73	Kapitel 7	
tusental	(-s)	thousands	Sidan 73	Kapitel 7	
hundratal	(-s)	hundreds	Sidan 73	Kapitel 7	
plural		plural	Sidan 73	Kapitel 7	
placera	(-r, -de, -t)	place	Sidan 74	Kapitel 7	
öppet köp		refund policy	Sidan 74	Kapitel 7	
Hur mycket får de kosta?		How much can they cost?	Sidan 74	Kapitel 7	
Passar de bra?		Do they fit well?	Sidan 74	Kapitel 7	
Hur mycket kostar den?		How much does it cost?	Sidan 74	Kapitel 7	
en storlek mindre		one size smaller	Sidan 74	Kapitel 7	
en storlek större		one size larger	Sidan 74	Kapitel 7	
Vilken storlek har du?		What size are you?	Sidan 74	Kapitel 7	
Vill du ha hjälp?		Would you like some help?	Sidan 74	Kapitel 7	
Kan jag hjälpa till?		Can I help you?	Sidan 74	Kapitel 7	
ett ögonblick		one moment	Sidan 74	Kapitel 7	
för stora		too large	Sidan 74	Kapitel 7	
för små		too small	Sidan 74	Kapitel 7	
färg	(-en, -er, -erna)	color	Sidan 74	Kapitel 7	
bytesrätt	(-en, -er, -erna)	right to exchange	Sidan 74	Kapitel 7	
fundera	(-r, -de, -t)	think	Sidan 74	Kapitel 7	
ögonskugga	(-n, -or, -orna)	eye shadow	Sidan 74	Kapitel 7	
då ska vi se		"let's see"	Sidan 74	Kapitel 7	
Jag tittar bara.		I’m just looking.	Sidan 74	Kapitel 7	
Säg till om du behöver hjälp.		Let me know if you need help.	Sidan 74	Kapitel 7	
löparsko	( -n-, -r, -rna)	running shoe	Sidan 75	Kapitel 7	
Kan du hjälpa mig?		Can you help me	Sidan 75	Kapitel 7	
spela roll		matter	Sidan 75	Kapitel 7	
springa	(-er, sprang, sprungit)	run	Sidan 75	Kapitel 7	
skog	(-en, -ar, -arna)	forest	Sidan 75	Kapitel 7	
väg	(-en , -ar, -arna)	road	Sidan 75	Kapitel 7	
löpband	(-et, −, -en)	treadmill	Sidan 75	Kapitel 7	
Sitter de bra?		Do they fit well?	Sidan 75	Kapitel 7	
lämna	(-r, -ade, -t)	tillbaka return	Sidan 75	Kapitel 7	
komparation		comparison	Sidan 75	Kapitel 7	
kål	(-en)	cabbage	Sidan 75	Kapitel 7	
kär	(-t, -a)	in love	Sidan 75	Kapitel 7	
skål	(-en, -ar, -arna)	bowl	Sidan 75	Kapitel 7	
skina	(-er, sken, skinit)	shine	Sidan 75	Kapitel 7	
skylt	(-en, -ar, -arna)	sign	Sidan 75	Kapitel 7	
skär	(-t, -a)	pink	Sidan 75	Kapitel 7	
skön	(-t, -a)	pleasant	Sidan 75	Kapitel 7	
sport		sport	Sidan 76	Kapitel 7	
vildmark	(-en, −, -erna)	wilderness	Sidan 76	Kapitel 7	
festival	(-en, -er, -erna)	festival	Sidan 76	Kapitel 7	
fleece-tröja	(-n, -or, -orna)	fleece sweater	Sidan 76	Kapitel 7	
sportstrumpa	(-n, -or, -orna)	sports socks	Sidan 76	Kapitel 7	
tält	(-et, −, -en)	tent	Sidan 76	Kapitel 7	
Hur kan jag hjälpa dig?		How can I help you?	Sidan 77	Kapitel 7	
köpare	(-n, −, -na)	buyer, customer	Sidan 77	Kapitel 7	
Ursäkta/ Förlåt, har du tid?		"Excuse me/I'm sorry, do you have a moment?"	Sidan 77	Kapitel 7	
Jag tänkte köpa…		I’d like to buy…	Sidan 77	Kapitel 7	
Har ni …?		Do you have…?	Sidan 77	Kapitel 7	
rekommendera	(-r, -de, -t)	recommend	Sidan 77	Kapitel 7	
Vill du prova?		Would you like to try it on?	Sidan 77	Kapitel 7	
Hur var den/det/de?		How was it/were they?	Sidan 77	Kapitel 7	
Har ni några större/mindre?		Do you have any in a larger/smaller size?	Sidan 77	Kapitel 7	
Tack för hjälpen.		Thanks for your help.	Sidan 77	Kapitel 7	
prata engelska		speak English	Sidan 78	Kapitel 7	
Jag läser svenska.		I study Swedish.	Sidan 78	Kapitel 7	
Jag lär mig svenska.		I am learning Swedish	Sidan 78	Kapitel 7	
kund	(-en, -er, -erna)	customer	Sidan 78	Kapitel 7	
Har du tid?		Do you have a moment?	Sidan 78	Kapitel 7	
försäljare	(-n, −, -na)	salesperson	Sidan 78	Kapitel 7	
block	(-et, −, -en)	notebook	Sidan 78	Kapitel 7	
Hur gick det?		How did it go?	Sidan 78	Kapitel 7	
rekonstruera	(-r, -de, -t)	reconstruct	Sidan 78	Kapitel 7	
ett par gånger		a few times	Sidan 78	Kapitel 7	
lucka	(-n, -or, -orna)	gap	Sidan 78	Kapitel 7	
prislapp	(-en, -ar, -arna)	price tag	Sidan 78	Kapitel 7	
Jag ska kolla.		I will check.	Sidan 78	Kapitel 7	
Tack, då vet jag.		Thank you, then I know.	Sidan 78	Kapitel 7	
utrop	(-et, −, -en)	exclamation	Sidan 78	Kapitel 7	
specialpris	(-et, -er, -erna)	special price	Sidan 78	Kapitel 7	
resväska	(-n, -or, -orna)	suitcase	Sidan 79	Kapitel 7	
förra året		last year	Sidan 79	Kapitel 7	
neongrön	(-t, -a)	neon green	Sidan 79	Kapitel 7	
bagage	(-t, −, -en)	luggage	Sidan 79	Kapitel 7	
bagageband	(-et, −, -en)	bagage carousel	Sidan 79	Kapitel 7	
siden	(-et)	silk	Sidan 79	Kapitel 7	
klänning	(-en, -ar, -arna)	dress	Sidan 79	Kapitel 7	
sidenklänning	(-en, -ar, -arna)	silk dress	Sidan 79	Kapitel 7	
guld	(-et)	gold	Sidan 79	Kapitel 7	
Skansen		Skansen	Sidan 80	Kapitel 8	
friluftsmuseum	(-et, -er, -erna)	open air museum	Sidan 80	Kapitel 8	
typisk	(-t, -a)	typical	Sidan 80	Kapitel 8	
nordisk	(-t, -a)	Nordic	Sidan 80	Kapitel 8	
vilda djur		wild animals	Sidan 80	Kapitel 8	
björn	(-en, -ar, -arna)	bear	Sidan 80	Kapitel 8	
säl	(-en, -ar, -arna)	seal	Sidan 80	Kapitel 8	
lodjur	(-et, −, -en)	lynx	Sidan 80	Kapitel 8	
varg	(-en, -ar, -arna)	wolf	Sidan 80	Kapitel 8	
skärgård	(-en, -ar, -arna)	archipelago	Sidan 80	Kapitel 8	
norr		north	Sidan 80	Kapitel 8	
öster		east	Sidan 80	Kapitel 8	
söder		south	Sidan 80	Kapitel 8	
väster		west	Sidan 80	Kapitel 8	
ö	(-n, -ar, -arna)	island	Sidan 80	Kapitel 8	
båt	(-en, -ar, -arna)	boat	Sidan 80	Kapitel 8	
SOFO		South of Folkungagatan, an area of Södermalm in Stockholm	Sidan 80	Kapitel 8	
Drottningholm		location of Drottningholm Palace, residence of royal family	Sidan 80	Kapitel 8	
historia	(-en, -er, -erna)	history	Sidan 80	Kapitel 8	
slott	(-et, −, -en)	palace	Sidan 80	Kapitel 8	
turist	(-en, -er, -erna)	tourist	Sidan 80	Kapitel 8	
slottsteater	(-n, slottsteatrar, slottsteatrarna)	palace theater	Sidan 80	Kapitel 8	
första gången		first time	Sidan 80	Kapitel 8	
Kanada		Canada	Sidan 80	Kapitel 8	
planera	(-r, -de, -t)	plan	Sidan 80	Kapitel 8	
väder	(vädret, väder, vädren)	weather	Sidan 80	Kapitel 8	
väderprognos	(-en, -er, -erna)	weather forecast	Sidan 80	Kapitel 8	
packa	(-r, -de, -t)	pack	Sidan 80	Kapitel 8	
regn	(-et, −, -en)	rain	Sidan 80	Kapitel 8	
regnkläder	(-na)	rainclothes	Sidan 80	Kapitel 8	
solglasögon	(-en)	sunglasses	Sidan 80	Kapitel 8	
varm tröja		warm sweater	Sidan 80	Kapitel 8	
grej	(-en, -er, -erna)	thing	Sidan 80	Kapitel 8	
myggmedel	(myggmedlet, −, myggmedlen)	moquito	Sidan 80	Kapitel 8	
repellent hemma hos		at the home of	Sidan 80	Kapitel 8	
forum	(-et, −, -en)	forum	Sidan 80	Kapitel 8	
mitt i stan		in the middle of the city, downtown	Sidan 80	Kapitel 8	
att göra-lista		to-do list	Sidan 80	Kapitel 8	
gå på museum		go to a museum	Sidan 80	Kapitel 8	
promenera i …		take a walk in…	Sidan 80	Kapitel 8	
designprylar		design stuff	Sidan 80	Kapitel 8	
gå ut		go out (clubbing)	Sidan 80	Kapitel 8	
Moderna museet		Museum of Modern Art	Sidan 80	Kapitel 8	
paddla	(-r, -de, -t)	kanot go canoeing	Sidan 80	Kapitel 8	
tänk dig att		imagine that	Sidan 81	Kapitel 8	
borde		should	Sidan 81	Kapitel 8	
supinum		supine	Sidan 81	Kapitel 8	
presens perfekt		present perfect	Sidan 81	Kapitel 8	
prickruta	(-n)	dotted square	Sidan 82	Kapitel 8	
ordningstal	(-et, −, -en)	ordinal numbers	Sidan 82	Kapitel 8	
femte		fifth	Sidan 82	Kapitel 8	
sjätte		sixth	Sidan 82	Kapitel 8	
sjunde		seventh	Sidan 82	Kapitel 8	
åttonde		eighth	Sidan 82	Kapitel 8	
nionde		ninth	Sidan 82	Kapitel 8	
tionde		tenth	Sidan 82	Kapitel 8	
elfte		eleventh	Sidan 82	Kapitel 8	
tolfte		twelfth	Sidan 82	Kapitel 8	
trettonde		thirteenth	Sidan 82	Kapitel 8	
fjortonde		fourteenth	Sidan 82	Kapitel 8	
nfemtonde		fifteenth	Sidan 82	Kapitel 8	
sextonde		sixteenth	Sidan 82	Kapitel 8	
sjuttonde		seventeenth	Sidan 82	Kapitel 8	
artonde		eighteenth	Sidan 82	Kapitel 8	
nittonde		nineteenth	Sidan 82	Kapitel 8	
tjugonde		twentieth	Sidan 82	Kapitel 8	
tjugoförsta		twenty-first	Sidan 82	Kapitel 8	
trettionde		thirtieth	Sidan 82	Kapitel 8	
trettioförsta		thirty-first	Sidan 82	Kapitel 8	
januari		January	Sidan 82	Kapitel 8	
februari		February	Sidan 82	Kapitel 8	
mars		March	Sidan 82	Kapitel 8	
april		April	Sidan 82	Kapitel 8	
maj		May	Sidan 82	Kapitel 8	
juni		June	Sidan 82	Kapitel 8	
juli		July	Sidan 82	Kapitel 8	
augusti		August	Sidan 82	Kapitel 8	
september		September	Sidan 82	Kapitel 8	
oktober		October	Sidan 82	Kapitel 8	
november		November	Sidan 82	Kapitel 8	
datum	(-et, −, -en)	date	Sidan 82	Kapitel 8	
första i tolfte		first of December	Sidan 82	Kapitel 8	
Vad är det för datum idag?		What is the date today?	Sidan 82	Kapitel 8	
födelsedag	(-en, -ar, -arna)	birthday	Sidan 82	Kapitel 8	
nationaldag	(-en, -ar, -arna)	national day	Sidan 82	Kapitel 8	
o.s.v.		e.t.c	Sidan 82	Kapitel 8	
sommarstuga	(-n, -or, -orna)	summer cottage,	Sidan 83	Kapitel 8	
holiday		home	Sidan 83	Kapitel 8	
karaoke	(-n)	karaoke	Sidan 83	Kapitel 8	
någon gång		some time	Sidan 83	Kapitel 8	
Det var 2009		It was in 2009	Sidan 83	Kapitel 8	
nervös	(-t, -a)	nervous	Sidan 83	Kapitel 8	
jättenervös	(-t, -a)	really nervous	Sidan 83	Kapitel 8	
applåd	(-en, -er, -erna)	applause	Sidan 83	Kapitel 8	
hoppa	(-r, -de, -t)	fallskärm go skydiving	Sidan 83	Kapitel 8	
för … år sedan		… years ago	Sidan 83	Kapitel 8	
modig	(-t, -a)	brave	Sidan 83	Kapitel 8	
höjdrädd	(-a)	afraid of heights	Sidan 83	Kapitel 8	
i present		as a gift	Sidan 83	Kapitel 8	
i två år nu		for two years now	Sidan 83	Kapitel 8	
dansgolv	(-et, −, -en)	dance floor	Sidan 83	Kapitel 8	
tidpunkt	(-en, -er, -erna)	point in time	Sidan 83	Kapitel 8	
tidspreposition		preposition of time	Sidan 83	Kapitel 8	
rida	(-er, red, ridit)	ride	Sidan 84	Kapitel 8	
åka snowboard		go snowboarding	Sidan 84	Kapitel 8	
köra	(kör, körde, kört)	drive	Sidan 84	Kapitel 8	
motorcykel	(-n, -ar, -arna)	motorbike	Sidan 84	Kapitel 8	
åka skridskor		go ice skating	Sidan 84	Kapitel 8	
baka kanelbullar		bake cinnamon rolls	Sidan 84	Kapitel 8	
tälta	(-r, -ade, -t)	go camping (in a tent)	Sidan 84	Kapitel 8	
klättra	(-r, -de, -t)	climb	Sidan 84	Kapitel 8	
mejla	(-r, -de, -t)	email	Sidan 85	Kapitel 8	
Vi ses snart!		See you soon!	Sidan 85	Kapitel 8	
hälsning	(-en, -ar, -arna)	greeting	Sidan 85	Kapitel 8	
destination	(-en, -er, -erna)	destination	Sidan 85	Kapitel 8	
Egypten		Egypt	Sidan 85	Kapitel 8	
Det är varmt.		It is hot.	Sidan 86	Kapitel 8	
Det blåser.		It is windy.	Sidan 86	Kapitel 8	
Det är kallt.		It is cold.	Sidan 86	Kapitel 8	
Det regnar.		It is raining.	Sidan 86	Kapitel 8	
Det åskar.		There is a thunder storm.	Sidan 86	Kapitel 8	
Det snöar.		It is snowing.	Sidan 86	Kapitel 8	
Solen skiner.		The sun is shining.	Sidan 86	Kapitel 8	
Det är dimma.		It is foggy.	Sidan 86	Kapitel 8	
Det är molnigt.		It is cloudy.	Sidan 86	Kapitel 8	
Det är mulet.		It is overcast.	Sidan 86	Kapitel 8	
Vad är det för väder idag?		What is the weather like today?	Sidan 86	Kapitel 8	
sluta röka		stop smoking	Sidan 87	Kapitel 8	
Får man röka här inne?		Can one smoke inside?	Sidan 87	Kapitel 8	
gå ut och röka		go out and smoke	Sidan 87	Kapitel 8	
dricks	(-en)	tip	Sidan 87	Kapitel 8	
service	(-n)	service	Sidan 87	Kapitel 8	
lägga på		add	Sidan 87	Kapitel 8	
hinna	(hinner, hann, hunnit)	have time	Sidan 87	Kapitel 8	
orka	(-r, -ade, -t)	have the energy	Sidan 87	Kapitel 8	
vinterjacka	(-n, -or, -orna)	winter coat	Sidan 88	Kapitel 8	
läxa	(-n, -or, -orna)	homework	Sidan 88	Kapitel 8	
Sverigeresa	(-n, -or, -orna)	trip to Sweden	Sidan 89	Kapitel 8	
frågealternativ	(-en, −, -ena)	multiple choice answers	Sidan 89	Kapitel 8	
hotell	(-et, −, -en)	hotel	Sidan 89	Kapitel 8	
fjäll	(-et, −, -en)	mountain	Sidan 90	Kapitel 8	
hav	(-et, −, -en)	sea	Sidan 90	Kapitel 8	
sola	(-r, -de, -t)	sunbathe	Sidan 90	Kapitel 8	
cykla	(-r, -de, -t)	bike	Sidan 90	Kapitel 8	
vandra	(-r, -de, -t)	hike	Sidan 90	Kapitel 8	
gå på klubb		go clubbing	Sidan 90	Kapitel 8	
våffla	(-n, våfflor, våfflorna)	waffle	Sidan 90	Kapitel 8	
flyga	(flyger, flög, flugit)	fly	Sidan 90	Kapitel 8	
Ska vi bo på vandrarhem/hotell?		Shall we stay at a hostel/hotel?	Sidan 90	Kapitel 8	
växla	(-r, -de, -t)	mellan switch between	Sidan 91	Kapitel 8	
i en timme		for an hour	Sidan 91	Kapitel 8	
spendera	(-r, -de, -t)	spend	Sidan 91	Kapitel 8	
ex	(-et, −, -en)	ex (-boyfriend, -girlfriend)	Sidan 83	Kapitel 8	
transport	(-en, -er, -erna)	transport	Sidan 92	Kapitel 9	
spår	(-et, −, -en)	rail	Sidan 92	Kapitel 9	
vagn	(-en, -ar, -arna)	carriage	Sidan 92	Kapitel 9	
restaurangvagn	(-en, -ar, -arna)	restaurant carriage, dining car	Sidan 92	Kapitel 9	
första till vänster		first on the left	Sidan 92	Kapitel 9	
andra till höger		second on the right	Sidan 92	Kapitel 9	
max	(maximalt)	max	Sidan 92	Kapitel 9	
hållplats	(-en, -er, -erna)	bus stop	Sidan 92	Kapitel 9	
Hur lång tid tar det?		How long does it take?	Sidan 92	Kapitel 9	
snabb	(-t, -a)	quick	Sidan 92	Kapitel 9	
Göteborg		Gothenburg	Sidan 92	Kapitel 9	
mack	(-en ,-ar, -arna)	gas station, petrol station	Sidan 92	Kapitel 9	
avgångstid	(-en, -er, -erna)	departure time	Sidan 93	Kapitel 9	
handbagage	(-et, −, -en)	hand luggage	Sidan 93	Kapitel 9	
stressa	(-r, -de, -t)	stress	Sidan 93	Kapitel 9	
färja	(-n, färjor, färjorna)	ferry	Sidan 93	Kapitel 9	
Helsingfors		Helsinki	Sidan 93	Kapitel 9	
nästa station		next station	Sidan 93	Kapitel 9	
linje	(-n, -er, -erna)	line, subway line	Sidan 93	Kapitel 9	
det beror på		it depends	Sidan 93	Kapitel 9	
trafik	(-en)	traffic	Sidan 93	Kapitel 9	
fast pris		fixed price	Sidan 93	Kapitel 9	
taxameter	(-n, taxametrar, taxametrarna)	taximeter	Sidan 93	Kapitel 9	
Mexiko		Mexico	Sidan 93	Kapitel 9	
etta	(-n, -or, -orna)	one	Sidan 94	Kapitel 9	
tvåa	(-n, -or, orna)	two	Sidan 94	Kapitel 9	
trea	(-n, -or, -orna)	three	Sidan 94	Kapitel 9	
fyra	(-n, -or, -orna)	four	Sidan 94	Kapitel 9	
femma	(-n, -or, -orna)	five	Sidan 94	Kapitel 9	
sexa	(-n, or, sexorna)	six	Sidan 94	Kapitel 9	
sjua	(-n, sjuor, -orna)	seven	Sidan 94	Kapitel 9	
åtta	(-n, -or, -orna)	eight	Sidan 94	Kapitel 9	
nia	(-n, -or, -orna)	nine	Sidan 94	Kapitel 9	
tia	(-n, -or, -orna)	ten	Sidan 94	Kapitel 9	
gå i tvåan		in second grade	Sidan 94	Kapitel 9	
nollåtta	(stockholmare)	oh-eight, Stocolmer	Sidan 94	Kapitel 9	
hiss	(-en, -ar, -arna)	elevator, lift	Sidan 94	Kapitel 9	
ingenting		nothing	Sidan 94	Kapitel 9	
jättenöjd	(-t, -a)	very satisfied	Sidan 94	Kapitel 9	
sjuttiosexa		someone born in -76	Sidan 94	Kapitel 9	
åttiofemma		someone born in -85	Sidan 94	Kapitel 9	
femtiosjua		the fifty-seven	Sidan 94	Kapitel 9	
yngre	(ung, yngre, yngst)	younger	Sidan 94	Kapitel 9	
en sexa whiskey		6 cl of whiskey	Sidan 94	Kapitel 9	
Vilken tur!		What luck!	Sidan 94	Kapitel 9	
spårvagn	(-en, -ar, -arna)	tram	Sidan 94	Kapitel 9	
skostorlek	(-en, -ar, -arna)	shoe size	Sidan 94	Kapitel 9	
födelseår	(-et, −, -en)	birth year	Sidan 94	Kapitel 9	
gatunummer	(gatunumret, gatunumren)	street number	Sidan 94	Kapitel 9	
våningsplan	(-et, −, -en)	floor, storey	Sidan 94	Kapitel 9	
centiliter alkohol		centiliters of alcohol	Sidan 94	Kapitel 9	
drink	(-en, -ar, -arna)	drink	Sidan 94	Kapitel 9	
tärningsslag	(-et, −, -en)	dice roll	Sidan 94	Kapitel 9	
årskurs	(-en, -er, -erna)	year, grade	Sidan 94	Kapitel 9	
flyg	(-et, −, -en)	flight	Sidan 95	Kapitel 9	
Kommer du ihåg?		Do you remember?	Sidan 95	Kapitel 9	
Indien		India	Sidan 95	Kapitel 9	
partikelverb	(-et,−, -en)	phrasal verb	Sidan 95	Kapitel 9	
obetonad	(-t,-e)	unstressed	Sidan 95	Kapitel 9	
station	(-en, -er, -erna)	station	Sidan 95	Kapitel 9	
pendeltåg	(-et, −, -en)	commuter train	Sidan 95	Kapitel 9	
ta flyget		fly, take a plane	Sidan 96	Kapitel 9	
camping	(-en, -ar, -arna)	camping	Sidan 96	Kapitel 9	
Köpenhamn		Copenhagen	Sidan 96	Kapitel 9	
Öresundsbron		Öresund bridge	Sidan 96	Kapitel 9	
mysig	(-t, -a)	cozy	Sidan 96	Kapitel 9	
framtidsadverb		adverbs for future	Sidan 96	Kapitel 9	
föreläsning	(-en, -ar, -arna)	lecture	Sidan 96	Kapitel 9	
varje dag		every day	Sidan 96	Kapitel 9	
snart		soon	Sidan 96	Kapitel 9	
jul	(-en, -ar, -arna)	Christmas	Sidan 96	Kapitel 9	
komma in till/på		arriving at	Sidan 97	Kapitel 9	
byte till	(buss/tåg/båt)	change to	Sidan 97	Kapitel 9	
försenad	(-t, -e)	delayed	Sidan 97	Kapitel 9	
anslutningsbuss	(-en, -ar, -arna)	connecting bus	Sidan 97	Kapitel 9	
flygbuss	(-en, -ar, -arna)	airport bus	Sidan 97	Kapitel 9	
terminal	(-en , -er, -erna)	terminal	Sidan 97	Kapitel 9	
framme		arrived	Sidan 97	Kapitel 9	
sista utrop		last call	Sidan 97	Kapitel 9	
flight		flight	Sidan 97	Kapitel 9	
gate	(-n, -r, -rna)	gate	Sidan 97	Kapitel 9	
Hur kommer vi till …?		How do we get to…?	Sidan 97	Kapitel 9	
reception	(-en, -er, -erna)	reception	Sidan 97	Kapitel 9	
receptionist	(-en, -er, -erna)	receptionist	Sidan 97	Kapitel 9	
två dagar sen		two days ago	Sidan 97	Kapitel 9	
jättefin	(-t, -a)	really nice	Sidan 97	Kapitel 9	
utställning	(-en, -ar, -arna)	exhibit	Sidan 97	Kapitel 9	
surrealism	(-en)	surrealism	Sidan 97	Kapitel 9	
verkligen		really	Sidan 97	Kapitel 9	
så långt		so far	Sidan 97	Kapitel 9	
hamn	(-en , -ar, -arna)	harbor	Sidan 97	Kapitel 9	
Går bussen ofta?		Does the bus go frequently?	Sidan 97	Kapitel 9	
var tionde		every ten	Sidan 97	Kapitel 9	
fem över		fime past	Sidan 97	Kapitel 9	
och så vidare		and so on	Sidan 97	Kapitel 9	
olika platser		different places	Sidan 98	Kapitel 9	
mot		towards	Sidan 98	Kapitel 9	
dåtid	(-en)	past	Sidan 98	Kapitel 9	
framtid	(-en)	future	Sidan 98	Kapitel 9	
rast	(-en, -er, -erna)	break	Sidan 98	Kapitel 9	
För en … sedan		a … ago	Sidan 98	Kapitel 9	
korsning	(-en, -ar, -arna)	intersection, crossroads	Sidan 99	Kapitel 9	
tobaksaffär	(-en, -er, -erna)	tobacco shop	Sidan 99	Kapitel 9	
mittemot		opposite	Sidan 99	Kapitel 9	
längs		along	Sidan 99	Kapitel 9	
förklaring	(-en, -ar, -arna)	explanation	Sidan 100	Kapitel 9	
på kartan		on the map	Sidan 100	Kapitel 9	
bro	(-n, -ar, -arna)	bridge	Sidan 100	Kapitel 9	
tvärgata	(-n, -or, -orna)	cross-street	Sidan 100	Kapitel 9	
förbi		past	Sidan 100	Kapitel 9	
korsa		cross	Sidan 100	Kapitel 9	
Där ligger…		… is located there	Sidan 100	Kapitel 9	
rita	(-r, -de, -t)	in fill in	Sidan 100	Kapitel 9	
artificiell ö		artificial island	Sidan 101	Kapitel 9	
på ön		on the island	Sidan 101	Kapitel 9	
ovanlig	(-t, -a)	unusual	Sidan 101	Kapitel 9	
fågel	(-n, fåglar, fåglarna)	bird	Sidan 101	Kapitel 9	
tunnel	(-n, -tunnlar, tunnlarna)	tunnel	Sidan 101	Kapitel 9	
inte bara en…		not just a…	Sidan 101	Kapitel 9	
region	(-en, -er, -erna)	region	Sidan 101	Kapitel 9	
pendla	(-r, -de, -t)	commute	Sidan 101	Kapitel 9	
känd person		famous person	Sidan 101	Kapitel 9	
fotbollsspelare	(-n, −, fotbollsspelarna)	football, soccer player	Sidan 101	Kapitel 9	
landskap	(-et, −, -en)	landscape	Sidan 102	Kapitel 9	
prognos	(-en, -er, -erna)	prognosis, forecast	Sidan 102	Kapitel 9	
sms	(:et, −, :en)	text message	Sidan 103	Kapitel 9	
sms-konversation	(-en, -er, -erna)	text conversation	Sidan 103	Kapitel 9	
bada	(-r, -de, -t)	swim	Sidan 103	Kapitel 9	
älskling	(-en, -ar, -arna)	darling	Sidan 103	Kapitel 9	
slappa	(-r, -de, -t)	relax	Sidan 103	Kapitel 9	
granne	(-n, -ar, -arna)	neighbor	Sidan 103	Kapitel 9	
puss	(-en, -ar, -arna)	kiss	Sidan 103	Kapitel 9	
vattna	(-r, -de, -t)	blommor water the flowers	Sidan 103	Kapitel 9	
förkortning	(-en, -ar, -arna)	abbreviation	Sidan 103	Kapitel 9	
avslut	(-a)	ending	Sidan 103	Kapitel 9	
hörs		be in touch	Sidan 103	Kapitel 9	
rondell	(-en, -er, -erna)	roundabout	Sidan 92	Kapitel 9	
elva	(-n, -or, -orna)	eleven	Sidan 94	Kapitel 9	
tolva	(-n, -or, -orna)	twelve	Sidan 94	Kapitel 9	
kanal	(-en, -er, -erna)	canal	Sidan 100	Kapitel 9	
Lite om …		A little bit about …	Sidan 101	Kapitel 9	
ligger i		is located in	Sidan 101	Kapitel 9	
passera	(-r, -de, -t)	pass	Sidan 100	Kapitel 9	
fakta om		facts about	Sidan 104	Kapitel 10	
skandinavisk	(-t, -a)	Scandinavian	Sidan 104	Kapitel 10	
halvö	(-n, -ar, -arna)	peninsula	Sidan 104	Kapitel 10	
polcirkel	(-n, polcirklar, polcirklarna)	Arctic circle	Sidan 104	Kapitel 10	
genom		through	Sidan 104	Kapitel 10	
platt	(-a)	flat	Sidan 104	Kapitel 10	
kustlinje	(-n, -er, -erna)	coastline	Sidan 104	Kapitel 10	
sjö	(-n, -ar, -arna)	lake	Sidan 104	Kapitel 10	
kust	(-en, -er, -erna)	coast	Sidan 104	Kapitel 10	
tiotusental		tens of thousands	Sidan 104	Kapitel 10	
Gotland Gotland,		island in the Baltic	Sidan 104	Kapitel 10	
Öland Öland,		island in the Baltic	Sidan 104	Kapitel 10	
Östersjön		Baltic Sea	Sidan 104	Kapitel 10	
Europa		Europe	Sidan 104	Kapitel 10	
ytan		the surface	Sidan 104	Kapitel 10	
tredjedel	(-en, -ar, -arna)	a third	Sidan 104	Kapitel 10	
ursprung	(-et, −, -en)	origin	Sidan 105	Kapitel 10	
