minus (adverb)	minus	adverb		<ul><li>minus</li></ul>	fem minus tre blir två (5--3=2)		Kapitel_3 Rivstart_A1_A2
sola (verb)	sola	verb	att	<ul><li>expose to the sun, sunbathe, bask, sun</li></ul>	hon solade (sig) hela dagen	she lay sunbathing the whole day long	Kapitel_8 Rivstart_A1_A2
geografi (noun)	geografi	noun	en	<ul><li>geography, the study of the human settlement, plant growth, etc., on the planet Earth</li></ul>			Kaptiel_10 Rivstart_A1_A2
betoning (noun)	betoning	noun	en	<ul><li>stress, accentuation, emphasis, accent</li></ul>	i svenskan ligger betoningen oftast på första stavelsen	in Swedish, the stress is nearly always on the first syllable	Kapitel_1 Rivstart_A1_A2
skrivare (noun)	skrivare	noun	en	<ul><li>writer, scribe, printer</li></ul>			Kapitel_11 Rivstart_A1_A2
drink (noun)	drink	noun	en	<ul><li>drink</li></ul>	blanda en drink	mix a drink	Kapitel_9 Rivstart_A1_A2
tobak (noun)	tobak	noun		<ul><li>tobacco</li></ul>			Kaptiel_10 Rivstart_A1_A2
femma (noun)	femma	noun	en	<ul><li>five, the number 5</li><li>fiver, a 5 kronor coin</li></ul>			Kapitel_9 Rivstart_A1_A2
telefonnummer (noun)	telefonnummer	noun	ett	<ul><li>phone number</li></ul>			Kapitel_3 Rivstart_A1_A2
förkortning (noun)	förkortning	noun	en	<ul><li>abbreviation, shortening</li></ul>			Kapitel_9 Rivstart_A1_A2
prick (noun)	prick	noun	en	<ul><li>spot, dot</li><li>fellow, guy</li><li>penalty point</li></ul>	båten försvann som en prick i fjärran	the boat dwindled to a dot in the distance	Kapitel_3 Rivstart_A1_A2
streck (noun)	streck	noun	ett	<ul><li>stroke</li><li>line</li><li>trick, prank</li></ul>			Kapitel_6 Rivstart_A1_A2
ikon (noun)	ikon	noun	en	<ul><li>icon</li></ul>	klicka på Internet-ikonen för att öppna webbläsaren	click on the Internet icon to open the web browser	Kapitel_11 Rivstart_A1_A2
istid (noun)	istid	noun	en	<ul><li>ice age</li></ul>			Kaptiel_10 Rivstart_A1_A2
färja (noun)	färja	noun	en	<ul><li>ferry</li></ul>			Kapitel_9 Rivstart_A1_A2
jazz (noun)	jazz	noun		<ul><li>jazz</li></ul>			Kapitel_2 Rivstart_A1_A2
anteckna (verb)	anteckna	verb	att	<ul><li>note, make a note of, record</li></ul>	anteckna sig för en kurs i vävning	put one&#39;s name down for a course in weaving	Kapitel_6 Rivstart_A1_A2
korsning (noun)	korsning	noun	en	<ul><li>crossing</li><li>crossbreed, cross between different species; mixed breed</li></ul>			Kapitel_9 Rivstart_A1_A2
naturresurs (noun)	naturresurs	noun	en	<ul><li>natural resource</li></ul>			Kaptiel_10 Rivstart_A1_A2
separera (verb)	separera	verb	att	<ul><li>separate</li></ul>	separerad mjölk	skimmed milk	Kapitel_6 Rivstart_A1_A2
regent (noun)	regent	noun	en	<ul><li>regent</li></ul>			Kaptiel_10 Rivstart_A1_A2
destination (noun)	destination	noun	en	<ul><li>destination, place to which one is journeying; predetermined place</li></ul>			Kapitel_8 Rivstart_A1_A2
österrikisk (adjective)	österrikisk	adjective		<ul><li>austrian</li></ul>			Kapitel_12 Rivstart_A1_A2
diet (noun)	diet	noun	en	<ul><li>diet, rules (often prescribed by a doctor) indicating what one may eat and drink</li></ul>	hålla diet	be on a diet	Kapitel_12 Rivstart_A1_A2
plagg (noun)	plagg	noun	ett	<ul><li>garment</li></ul>			Kaptiel_7 Rivstart_A1_A2
kock (noun)	kock	noun	en	<ul><li>cook, chef</li></ul>			Kapitel_1 Rivstart_A1_A2
affärsman (noun)	affärsman	noun	en	<ul><li>businessman (literally, &quot;person skilled in business matters&quot;)</li></ul>			Kaptiel_13 Rivstart_A1_A2
franska (noun)	franska	noun		<ul><li>french, the French language</li><li>french bread, French bread (loaf, roll)</li></ul>			Kapitel_1 Rivstart_A1_A2
tomat (noun)	tomat	noun	en	<ul><li>tomato</li></ul>			Kapitel_4 Rivstart_A1_A2
skina (verb)	skina	verb	att	<ul><li>shine, glare, gleam, blaze</li></ul>	en skinande blank kastrull	a shiny bright saucepan	Kaptiel_7 Rivstart_A1_A2
helgon (noun)	helgon	noun	ett	<ul><li>saint, a person of exceptional holiness of life, esp. one recognized by the Roman Catholic Church</li></ul>			Kaptiel_10 Rivstart_A1_A2
huvudkontor (noun)	huvudkontor	noun	ett	<ul><li>headquarters</li></ul>			Kaptiel_13 Rivstart_A1_A2
diplomat (noun)	diplomat	noun	en	<ul><li>diplomat (figuratively, &quot;skilful negotiator&quot;), an envoy or representative of a nation (sent to a foreign country)</li></ul>			Kaptiel_10 Rivstart_A1_A2
snickare (noun)	snickare	noun	en	<ul><li>joiner, carpenter</li></ul>			Kaptiel_13 Rivstart_A1_A2
tangentbord (noun)	tangentbord	noun	ett	<ul><li>keyboard</li></ul>			Kapitel_11 Rivstart_A1_A2
snus (noun)	snus	noun		<ul><li>moist snuff, snuff</li></ul>	en pris snus	a pinch of snuff	Kapitel_4 Rivstart_A1_A2
piano (noun)	piano	noun	ett	<ul><li>piano</li></ul>	spela piano	play the piano	Kapitel_3 Rivstart_A1_A2
veterinär (noun)	veterinär	noun	en	<ul><li>veterinary surgeon (also as a title)</li></ul>			Kaptiel_13 Rivstart_A1_A2
bifoga (verb)	bifoga	verb	att	<ul><li>append, enclose, attach</li></ul>	ett bifogat intyg	a certificate appended herewith	Kapitel_11 Rivstart_A1_A2
kjol (noun)	kjol	noun	en	<ul><li>skirt</li></ul>			Kaptiel_7 Rivstart_A1_A2
älskling (noun)	älskling	noun	en	<ul><li>darling (particularly as an affectionate form of address, &quot;dearest&quot;)</li></ul>	nämen älskling, så du ser ut!	but darling, just look at you!	Kapitel_9 Rivstart_A1_A2
motorcykel (noun)	motorcykel	noun	en	<ul><li>motorcycle</li></ul>			Kapitel_8 Rivstart_A1_A2
subjekt (noun)	subjekt	noun	ett	<ul><li>subject</li></ul>			Kapitel_3 Rivstart_A1_A2
ordbok (noun)	ordbok	noun	en	<ul><li>dictionary</li></ul>			Kapitel_2 Rivstart_A1_A2
översättare (noun)	översättare	noun	en	<ul><li>translator</li></ul>			Kaptiel_13 Rivstart_A1_A2
halvö (noun)	halvö	noun	en	<ul><li>peninsula, cape, a tongue of land</li></ul>			Kaptiel_10 Rivstart_A1_A2
biograf (noun)	biograf	noun	en	<ul><li>picture theatre, movie (theater [us]), cinema, a place where films are shown (against payment)</li></ul>			Kapitel_5 Rivstart_A1_A2
löpning (noun)	löpning	noun	en	<ul><li>run, race</li></ul>			Kapitel_11 Rivstart_A1_A2
duk (noun)	duk	noun	en	<ul><li>cloth</li><li>screen</li></ul>	på vita duken	on the silver screen	Kapitel_4 Rivstart_A1_A2
pendla (verb)	pendla	verb	att	<ul><li>swing to and fro, oscillate</li></ul>	pendla mellan Göteborg och Kungsbacka	commute between Göteborg and Kungsbacka	Kapitel_9 Rivstart_A1_A2
skoj (adjective)	skoj	adjective		<ul><li>nice, fun</li></ul>			Kapitel_5 Rivstart_A1_A2
skoj (noun)	skoj	noun		<ul><li>fun, joke, mischief, jest</li><li>swindle, fraud, racket</li></ul>	för skojs skull	for the fun of it	Kapitel_5 Rivstart_A1_A2
strumpa (noun)	strumpa	noun	en	<ul><li>stocking, sock</li></ul>			Kaptiel_7 Rivstart_A1_A2
sallad (noun)	sallad	noun	en	<ul><li>lettuce</li><li>salad</li></ul>			Kapitel_3 Rivstart_A1_A2
berömd (adjective)	berömd	adjective		<ul><li>famed, famous, celebrated, well-known, illustrious</li></ul>			Kapitel_5 Rivstart_A1_A2
mjöl (noun)	mjöl	noun	ett	<ul><li>flour</li></ul>			Kapitel_4 Rivstart_A1_A2
parentes (noun)	parentes	noun	en	<ul><li>parenthesis (also of the brackets signs (), figuratively &quot;episode&quot;)</li></ul>			Kaptiel_13 Rivstart_A1_A2
experimentera (verb)	experimentera	verb	att	<ul><li>experiment</li></ul>	man experimenterade med olika lösningar	experiments were carried out using different solutions	Kapitel_6 Rivstart_A1_A2
gryta (noun)	gryta	noun	en	<ul><li>cauldron, pot, stew</li></ul>			Kapitel_12 Rivstart_A1_A2
kudde (noun)	kudde	noun	en	<ul><li>pillow</li></ul>			Kaptiel_7 Rivstart_A1_A2
kompositör (noun)	kompositör	noun	en	<ul><li>composer</li></ul>			Kapitel_6 Rivstart_A1_A2
täcke (noun)	täcke	noun	ett	<ul><li>covering (used especially of quilted linens)</li></ul>			Kaptiel_7 Rivstart_A1_A2
banan (noun)	banan	noun	en	<ul><li>banana, a curved yellow tropical fruit</li><li>path, track, way</li><li>track, course, a flat, prepared surface for sports, etc.</li></ul>			Kapitel_2 Rivstart_A1_A2
komedi (noun)	komedi	noun	en	<ul><li>comedy</li></ul>			Kapitel_5 Rivstart_A1_A2
retur (noun)	retur	noun	en	<ul><li>return(s) (particularly of goods sent back to the producer)</li></ul>	skicka en vara i retur	return an article	Kapitel_2 Rivstart_A1_A2
verb (noun)	verb	noun	ett	<ul><li>verb</li></ul>			Kapitel_1 Rivstart_A1_A2
målare (noun)	målare	noun	en	<ul><li>painter</li><li>artist</li></ul>	porträttmålare	portraitist	Kapitel_5 Rivstart_A1_A2
skär (adjective)	skär	adjective		<ul><li>light red, pink</li></ul>			Kaptiel_7 Rivstart_A1_A2
skär (noun)	skär	noun	ett	<ul><li>[rocky] islet, skerry, rock</li></ul>			Kaptiel_7 Rivstart_A1_A2
bär (noun)	bär	noun	ett	<ul><li>berry, small fruit</li></ul>	skogen var full med bär	the wood was full of berries	Kapitel_12 Rivstart_A1_A2
lillasyster (noun)	lillasyster	noun	en	<ul><li>little sister, younger sister</li></ul>			Kapitel_3 Rivstart_A1_A2
skinka (noun)	skinka	noun	en	<ul><li>buttock, ham</li></ul>	kokt skinka	boiled ham	Kapitel_4 Rivstart_A1_A2
försäljare (noun)	försäljare	noun	en	<ul><li>seller, salesman</li></ul>			Kaptiel_7 Rivstart_A1_A2
elfte (numeral)	elfte	numeral		<ul><li>eleventh</li></ul>			Kapitel_8 Rivstart_A1_A2
schack (noun)	schack	noun	ett	<ul><li>chess</li></ul>			Kapitel_5 Rivstart_A1_A2
bulle (noun)	bulle	noun	en	<ul><li>cake, bun, roll, small, round wheat bun</li></ul>	gratis saft och bullar till alla barn!	free fruit drinks and buns for all the children!	Kapitel_4 Rivstart_A1_A2
stressa (verb)	stressa	verb	att	<ul><li>stress</li><li>put a person under stress, put pressure on a person</li></ul>	du stressar för mycket	you rush too much, you put yourself under too much pressure	Kapitel_9 Rivstart_A1_A2
sås (noun)	sås	noun	en	<ul><li>sauce</li></ul>			Kapitel_3 Rivstart_A1_A2
fotbollsspelare (noun)	fotbollsspelare	noun	en	<ul><li>football player</li></ul>			Kapitel_9 Rivstart_A1_A2
elektronik (noun)	elektronik	noun		<ul><li>electronics</li></ul>			Kaptiel_10 Rivstart_A1_A2
kavaj (noun)	kavaj	noun	en	<ul><li>jacket</li></ul>			Kaptiel_7 Rivstart_A1_A2
kontant (adjective)	kontant	adjective		<ul><li>cash</li></ul>			Kapitel_4 Rivstart_A1_A2
bomull (noun)	bomull	noun		<ul><li>cotton, a plant; coma; a kind of cloth</li></ul>			Kaptiel_7 Rivstart_A1_A2
faster (noun)	faster	noun	en	<ul><li>aunt</li></ul>			Kapitel_6 Rivstart_A1_A2
fantisera (verb)	fantisera	verb	att	<ul><li>fantasize</li></ul>	vi fantiserade om semestern	we were fantasizing about our holiday	Kaptiel_7 Rivstart_A1_A2
alfabet (noun)	alfabet	noun	ett	<ul><li>alphabet, the set of characters used to write a language: &quot;a, b, c ...&quot;</li></ul>			Kapitel_1 Rivstart_A1_A2
slips (noun)	slips	noun	en	<ul><li>tie</li></ul>			Kaptiel_7 Rivstart_A1_A2
kvitto (noun)	kvitto	noun	ett	<ul><li>receipt</li></ul>			Kapitel_4 Rivstart_A1_A2
päron (noun)	päron	noun	ett	<ul><li>pear</li></ul>			Kapitel_4 Rivstart_A1_A2
frisör (noun)	frisör	noun	en	<ul><li>barber, hairdresser</li></ul>			Kapitel_1 Rivstart_A1_A2
komponera (verb)	komponera	verb	att	<ul><li>compose</li></ul>	komponera en måltid	compose a meal	Kapitel_6 Rivstart_A1_A2
läsk (noun)	läsk	noun	en	<ul><li>soft drink</li></ul>			Kapitel_2 Rivstart_A1_A2
samtidig (adjective)	samtidig	adjective		<ul><li>simultaneous, concurrent</li></ul>			Kaptiel_10 Rivstart_A1_A2
stipendium (noun)	stipendium	noun	ett	<ul><li>grant, scholarship</li></ul>	få stipendium	get (be awarded) a scholarship, grant	Kapitel_6 Rivstart_A1_A2
programmerare (noun)	programmerare	noun	en	<ul><li>programmer</li></ul>			Kapitel_1 Rivstart_A1_A2
mapp (noun)	mapp	noun	en	<ul><li>folder</li></ul>			Kapitel_11 Rivstart_A1_A2
hållplats (noun)	hållplats	noun	en	<ul><li>tram stop, bus stop</li></ul>			Kapitel_9 Rivstart_A1_A2
repetera (verb)	repetera	verb	att	<ul><li>repeat</li><li>rehearse</li></ul>	repetera en fråga	repeat a question	Kapitel_11 Rivstart_A1_A2
hygien (noun)	hygien	noun	en	<ul><li>hygiene, practices conducive to the maintenance of cleanliness</li></ul>	personlig hygien	personal hygiene	Kapitel_4 Rivstart_A1_A2
barnvagn (noun)	barnvagn	noun	en	<ul><li>stroller</li></ul>			Kaptiel_10 Rivstart_A1_A2
kiosk (noun)	kiosk	noun	en	<ul><li>kiosk</li></ul>			Kapitel_4 Rivstart_A1_A2
reception (noun)	reception	noun	en	<ul><li>reception</li></ul>			Kapitel_9 Rivstart_A1_A2
frimärke (noun)	frimärke	noun	ett	<ul><li>stamp</li></ul>			Kapitel_4 Rivstart_A1_A2
gurka (noun)	gurka	noun	en	<ul><li>cucumber</li></ul>			Kapitel_4 Rivstart_A1_A2
rea (noun)	rea	noun	en	<ul><li>sale</li></ul>			Kaptiel_7 Rivstart_A1_A2
rea (verb)	rea	verb	att	<ul><li>sell off (informal)</li></ul>			Kaptiel_7 Rivstart_A1_A2
oliv (noun)	oliv	noun	en	<ul><li>olive</li></ul>			Kapitel_4 Rivstart_A1_A2
vattna (verb)	vattna	verb	att	<ul><li>water</li></ul>	vattna blommor	water flowers	Kapitel_9 Rivstart_A1_A2
kräfta (noun)	kräfta	noun	en	<ul><li>crayfish</li><li>cancer</li></ul>	bli röd som en kräfta i ansiktet	turn as red as a lobster	Kapitel_12 Rivstart_A1_A2
förlåt (interjection)	förlåt	interjection		<ul><li>sorry!, (i beg your) pardon!</li></ul>			Kapitel_2 Rivstart_A1_A2
räka (noun)	räka	noun	en	<ul><li>shrimp</li></ul>			Kapitel_4 Rivstart_A1_A2
terminal (noun)	terminal	noun	en	<ul><li>terminal</li></ul>			Kapitel_9 Rivstart_A1_A2
substantiv (noun)	substantiv	noun	ett	<ul><li>noun</li></ul>			Kapitel_2 Rivstart_A1_A2
kam (noun)	kam	noun	en	<ul><li>comb (used broadly to refer to similar objects)</li><li>crest, ridge</li></ul>			Kapitel_2 Rivstart_A1_A2
saft (noun)	saft	noun		<ul><li>juice, (fruit-)syrup, sap</li></ul>	saften från en apelsin	the juice of an orange	Kapitel_12 Rivstart_A1_A2
tvål (noun)	tvål	noun	en	<ul><li>soap</li></ul>			Kapitel_4 Rivstart_A1_A2
madrass (noun)	madrass	noun	en	<ul><li>mattress</li></ul>			Kaptiel_7 Rivstart_A1_A2
stilig (adjective)	stilig	adjective		<ul><li>stylish</li></ul>			Kapitel_11 Rivstart_A1_A2
vandrarhem (noun)	vandrarhem	noun	ett	<ul><li>youth hostel</li></ul>			Kapitel_6 Rivstart_A1_A2
bondgård (noun)	bondgård	noun	en	<ul><li>farm</li></ul>			Kapitel_12 Rivstart_A1_A2
adjektiv (noun)	adjektiv	noun	ett	<ul><li>adjective, a class of words functioning as modifiers of nouns and indicating a property (e.g. &quot;small, red, happy&quot;)</li></ul>			Kapitel_5 Rivstart_A1_A2
imitera (verb)	imitera	verb	att	<ul><li>imitate</li></ul>	imitera en politiker	imitate a politician	Kapitel_4 Rivstart_A1_A2
linne (noun)	linne	noun	ett	<ul><li>linen</li><li>vest, (women&#39;s undershirt [us])</li></ul>			Kaptiel_7 Rivstart_A1_A2
astma (noun)	astma	noun		<ul><li>asthma, an allergic disorder giving rise to difficulties in breathing</li></ul>			Kaptiel_10 Rivstart_A1_A2
programmering (noun)	programmering	noun		<ul><li>programming</li></ul>			Kapitel_1 Rivstart_A1_A2
fiber (noun)	fiber	noun		<ul><li>fibre, (fiber [us])</li></ul>			Kapitel_12 Rivstart_A1_A2
dricks (noun)	dricks	noun		<ul><li>tip</li></ul>	är dricksen inräknad?	is the tip included?	Kapitel_8 Rivstart_A1_A2
biolog (noun)	biolog	noun	en	<ul><li>biologist, person who specializes in biology</li></ul>			Kapitel_1 Rivstart_A1_A2
brännvin (noun)	brännvin	noun	ett	<ul><li>snaps, aquavit, spirituous drink</li></ul>			Kapitel_12 Rivstart_A1_A2
tolfte (numeral)	tolfte	numeral		<ul><li>twelfth</li></ul>			Kapitel_8 Rivstart_A1_A2
biff (noun)	biff	noun	en	<ul><li>beef, better cut of beef (used as food)</li></ul>	biff med lök	beefsteak and onions	Kapitel_3 Rivstart_A1_A2
juice (noun)	juice	noun	en	<ul><li>juice</li></ul>			Kapitel_4 Rivstart_A1_A2
rondell (noun)	rondell	noun	en	<ul><li>roundabout</li><li>disc</li></ul>			Kapitel_9 Rivstart_A1_A2
väster (noun)	väster	noun		<ul><li>the west</li></ul>			Kapitel_8 Rivstart_A1_A2
omtänksam (adjective)	omtänksam	adjective		<ul><li>considerate</li></ul>			Kaptiel_13 Rivstart_A1_A2
rekonstruera (verb)	rekonstruera	verb	att	<ul><li>reconstruct</li></ul>	rekonstruera ett händelseförlopp	reconstruct a sequence of events	Kaptiel_7 Rivstart_A1_A2
skaldjur (noun)	skaldjur	noun	ett	<ul><li>shellfish, crustacean</li></ul>			Kapitel_4 Rivstart_A1_A2
smörgås (noun)	smörgås	noun	en	<ul><li>[slice, piece of] bread and butter, [open] sandwich</li></ul>			Kapitel_4 Rivstart_A1_A2
yoghurt (noun)	yoghurt	noun	en	<ul><li>yoghurt</li></ul>			Kapitel_4 Rivstart_A1_A2
kål (noun)	kål	noun		<ul><li>death</li><li>cabbage</li></ul>			Kaptiel_7 Rivstart_A1_A2
dekorera (verb)	dekorera	verb	att	<ul><li>decorate</li></ul>			Kapitel_6 Rivstart_A1_A2
apelsin (noun)	apelsin	noun	en	<ul><li>orange, a citrus fruit</li></ul>			Kapitel_4 Rivstart_A1_A2
kemist (noun)	kemist	noun	en	<ul><li>chemist</li></ul>			Kapitel_1 Rivstart_A1_A2
tjugonde (numeral)	tjugonde	numeral		<ul><li>twentieth, cardinal number</li></ul>			Kapitel_8 Rivstart_A1_A2
vokal (noun)	vokal	noun	en	<ul><li>vowel</li></ul>			Kapitel_1 Rivstart_A1_A2
sylt (noun)	sylt	noun		<ul><li>preserve, jam</li></ul>			Kaptiel_10 Rivstart_A1_A2
tuggummi (noun)	tuggummi	noun	ett	<ul><li>chewing gum</li></ul>			Kapitel_2 Rivstart_A1_A2
servitör (noun)	servitör	noun	en	<ul><li>waiter</li></ul>			Kapitel_1 Rivstart_A1_A2
trehundra (numeral)	trehundra	numeral		<ul><li>three hundred</li></ul>			Kaptiel_7 Rivstart_A1_A2
tändsticka (noun)	tändsticka	noun	en	<ul><li>match</li></ul>			Kapitel_4 Rivstart_A1_A2
sportig (adjective)	sportig	adjective		<ul><li>sporty (also of things that remind one of sports)</li></ul>			Kapitel_11 Rivstart_A1_A2
mejeri (noun)	mejeri	noun	ett	<ul><li>dairy</li></ul>			Kapitel_4 Rivstart_A1_A2
frånskild (adjective)	frånskild	adjective		<ul><li>divorced</li></ul>			Kapitel_11 Rivstart_A1_A2
moster (noun)	moster	noun	en	<ul><li>[maternal] aunt</li></ul>			Kapitel_6 Rivstart_A1_A2
stek (noun)	stek	noun	en	<ul><li>joint, roast</li></ul>			Kapitel_12 Rivstart_A1_A2
dill (noun)	dill	noun		<ul><li>dill, herb used in cooking</li></ul>			Kapitel_12 Rivstart_A1_A2
namnteckning (noun)	namnteckning	noun	en	<ul><li>signature</li></ul>			Kapitel_4 Rivstart_A1_A2
squash (noun)	squash	noun	en	<ul><li>squash, fruit of plants of the genus Curcurbita</li><li>squash</li></ul>			Kapitel_5 Rivstart_A1_A2
marmelad (noun)	marmelad	noun	en	<ul><li>marmalade</li></ul>			Kapitel_4 Rivstart_A1_A2
jordgubbe (noun)	jordgubbe	noun	en	<ul><li>strawberry</li></ul>	jordgubbar med vispgrädde	strawberries and whipped cream	Kapitel_12 Rivstart_A1_A2
tempus (noun)	tempus	noun	ett	<ul><li>tense</li></ul>			Kaptiel_13 Rivstart_A1_A2
huslig (adjective)	huslig	adjective		<ul><li>domestic, house-proud, skilled at keeping house</li></ul>			Kapitel_11 Rivstart_A1_A2
millennium (noun)	millennium	noun	ett	<ul><li>millennium</li></ul>			Kaptiel_10 Rivstart_A1_A2
persika (noun)	persika	noun	en	<ul><li>peach</li></ul>			Kapitel_4 Rivstart_A1_A2
trettionde (numeral)	trettionde	numeral		<ul><li>thirtieth</li></ul>			Kapitel_8 Rivstart_A1_A2
vinäger (noun)	vinäger	noun	en	<ul><li>vinegar</li></ul>			Kapitel_12 Rivstart_A1_A2
toppen (adjective)	toppen	adjective		<ul><li>terrific (informal)</li></ul>			Kapitel_1 Rivstart_A1_A2
rivstart (noun)	rivstart	noun		<ul><li>flying start (also used figuratively)</li></ul>			Kapitel_1 Rivstart_A1_A2
hamburgare (noun)	hamburgare	noun		<ul><li>hamburger, a sandwich of a cooked patty of minced beef in a bread roll</li></ul>			Kapitel_1 Rivstart_A1_A2
konsonant (noun)	konsonant	noun		<ul><li>consonant</li></ul>			Kapitel_1 Rivstart_A1_A2
jag heter ()	jag heter			<ul><li>my name is, abundance</li></ul>			Kapitel_1 Rivstart_A1_A2
jaha ()	jaha			<ul><li>oh; yes</li><li>all right</li></ul>			Kapitel_1 Rivstart_A1_A2
spanska (noun)	spanska	noun		<ul><li>spanish, the Spanish language</li></ul>			Kapitel_1 Rivstart_A1_A2
alla ()	alla			<ul><li>everyone, all, everybody</li></ul>			Kapitel_1 Rivstart_A1_A2
colombia ()	colombia			<ul><li>colombia, awkward</li></ul>			Kapitel_1 Rivstart_A1_A2
pronomen (noun)	pronomen	noun		<ul><li>pronoun</li></ul>			Kapitel_1 Rivstart_A1_A2
lycka till ()	lycka till			<ul><li>good luck</li></ul>			Kapitel_1 Rivstart_A1_A2
negation (noun)	negation	noun		<ul><li>negative, negation</li></ul>			Kapitel_1 Rivstart_A1_A2
ukraina (noun)	ukraina	noun		<ul><li>ukraine</li></ul>			Kapitel_1 Rivstart_A1_A2
förskolelärare (noun)	förskolelärare	noun		<ul><li>preschool teachers</li></ul>			Kapitel_1 Rivstart_A1_A2
schweizare (noun)	schweizare	noun		<ul><li>swiss</li></ul>			Kapitel_1 Rivstart_A1_A2
separerad ()	separerad			<ul><li>separated</li></ul>			Kapitel_1 Rivstart_A1_A2
bonusbarn ()	bonusbarn			<ul><li>stepchild</li></ul>			Kapitel_1 Rivstart_A1_A2
tjena ()	tjena			<ul><li>hi, howdy, hello</li></ul>			Kapitel_2 Rivstart_A1_A2
hejsan (interjection)	hejsan	interjection		<ul><li>hello!, hallo!</li></ul>			Kapitel_2 Rivstart_A1_A2
jodå ()	jodå			<ul><li>sure, of course</li></ul>			Kapitel_2 Rivstart_A1_A2
tja (interjection)	tja	interjection		<ul><li>well (indicates doubt)</li></ul>			Kapitel_2 Rivstart_A1_A2
nja ()	nja			<ul><li>maybe</li></ul>			Kapitel_2 Rivstart_A1_A2
intonation (noun)	intonation	noun		<ul><li>intonation (in music, &quot;the ability to find the right key&quot;)</li></ul>			Kapitel_2 Rivstart_A1_A2
thailändsk (adjective)	thailändsk	adjective		<ul><li>thai</li></ul>			Kapitel_2 Rivstart_A1_A2
norden (prounoun)	norden	prounoun		<ul><li>scandinavia, the nordic (scandinavian) countries</li></ul>			Kapitel_2 Rivstart_A1_A2
skandinavien (prounoun)	skandinavien	prounoun		<ul><li>scandinavia, Denmark, Sweden and Norway</li></ul>			Kapitel_2 Rivstart_A1_A2
danmark (name)	danmark	name		<ul><li>denmark</li></ul>			Kapitel_2 Rivstart_A1_A2
island ()	island			<ul><li>iceland</li></ul>			Kapitel_2 Rivstart_A1_A2
självstyrande ()	självstyrande			<ul><li>self-govern</li></ul>			Kapitel_2 Rivstart_A1_A2
färöarna (name)	färöarna	name		<ul><li>the faroe islands</li></ul>			Kapitel_2 Rivstart_A1_A2
grönland ()	grönland			<ul><li>greenland</li></ul>			Kapitel_2 Rivstart_A1_A2
finland (prounoun)	finland	prounoun		<ul><li></li></ul>			Kapitel_2 Rivstart_A1_A2
höras (verb)	höras	verb		<ul><li>be audible (heard), be possible to hear</li></ul>			Kapitel_2 Rivstart_A1_A2
träffas (verb)	träffas	verb		<ul><li>meet</li><li>be met</li></ul>			Kapitel_2 Rivstart_A1_A2
ska (verb)	ska	verb		<ul><li>shall, will</li><li>have to, shall, must</li></ul>			Kapitel_2 Rivstart_A1_A2
vi ses ()	vi ses			<ul><li>see you</li></ul>			Kapitel_2 Rivstart_A1_A2
cerat (noun)	cerat	noun		<ul><li>lip salve, cerate, a salve (for dry lips)</li></ul>			Kapitel_2 Rivstart_A1_A2
suddgummi (noun)	suddgummi	noun		<ul><li>india rubber</li></ul>			Kapitel_2 Rivstart_A1_A2
läppglans ()	läppglans			<ul><li>lip gloss</li></ul>			Kapitel_2 Rivstart_A1_A2
pengar (noun)	pengar	noun		<ul><li>money</li></ul>			Kapitel_2 Rivstart_A1_A2
necessär (noun)	necessär	noun		<ul><li>toilet bag, vanity case</li></ul>			Kapitel_2 Rivstart_A1_A2
singular (noun)	singular	noun		<ul><li>singular</li></ul>			Kapitel_2 Rivstart_A1_A2
obestämd (adjective)	obestämd	adjective		<ul><li>indefinite (also commonly &quot;unknown, vague&quot;)</li></ul>			Kapitel_2 Rivstart_A1_A2
halsduk (noun)	halsduk	noun		<ul><li>scarf</li></ul>			Kapitel_2 Rivstart_A1_A2
baklänges (adverb)	baklänges	adverb		<ul><li>backward(s), in reverse</li></ul>			Kapitel_3 Rivstart_A1_A2
tärning (noun)	tärning	noun		<ul><li>dice (also used of other objects with the same shape)</li></ul>			Kapitel_3 Rivstart_A1_A2
hur många ()	hur många			<ul><li>how many</li></ul>			Kapitel_3 Rivstart_A1_A2
kanon (noun)	kanon	noun		<ul><li>cannon (also informal, &quot;prominent person&quot;)</li></ul>			Kapitel_3 Rivstart_A1_A2
diska (verb)	diska	verb		<ul><li>wash up, do the dishes, wash and rinse (dinner plates, etc.)</li><li>disqualify (informal)</li></ul>			Kapitel_3 Rivstart_A1_A2
teve ()	teve			<ul><li>television</li></ul>			Kapitel_3 Rivstart_A1_A2
chatta (verb)	chatta	verb		<ul><li>chat</li></ul>			Kapitel_3 Rivstart_A1_A2
danskurs (noun)	danskurs	noun		<ul><li>dance class, dance classes</li></ul>			Kapitel_3 Rivstart_A1_A2
pommes frites (noun)	pommes frites	noun		<ul><li>chipped potatoes, (french fries [us]), chips</li></ul>			Kapitel_3 Rivstart_A1_A2
tyskland ()	tyskland			<ul><li>germany</li></ul>			Kapitel_3 Rivstart_A1_A2
god natt ()	god natt			<ul><li>good night (god natt)</li></ul>			Kapitel_3 Rivstart_A1_A2
köpcentrum (noun)	köpcentrum	noun		<ul><li>mall</li></ul>			Kapitel_3 Rivstart_A1_A2
imperativ (noun)	imperativ	noun		<ul><li>imperative</li></ul>			Kapitel_3 Rivstart_A1_A2
ordföljd (noun)	ordföljd	noun		<ul><li>word order</li></ul>			Kapitel_3 Rivstart_A1_A2
